id,title,rating,reviews,initial_price,final_price,stock,favorite,seller_name,seller_rating,seller_products,seller_chats_responded_percentage,seller_chat_time_reply,seller_joined_date,seller_followers,sold,brand,gmv_cal,country_of_origin,warranty_duration,warranty_type,material,shipped_from,Diameter,variations_count,voucher_status,image_count,video_count,discount,pan_type,rating_credibility,discount_percentage,log_reviews,log_final_price,log_initial_price,log_stock,log_favorite,log_sold,log_gmv_cal,log_seller_followers,log_seller_products,log_discount,z_sold,z_rating_credibility
24095418687,WK Peralatan Masak Lengkap 13 Pcs dalam 1 set | Cookware Panci Set | Wajan Penggorengan Spatula Set Isi 13Pcs,0.0,53,236543.0,118272.0,0,0,Salsa Store24,4.5,180,98,3.1,1.702943189596167,610,69,GLC,0.0,Indonesia,No Warranty,No Warranty,Aluminium,Java,22.0cm,1,1,7,0,118271.0,Stock Pot / Soup Pot,0.0,49.99978862194189,3.9889840465642745,11.680750790612137,12.373889516121247,0.0,0.0,4.248495242049359,0.0,6.415096959171596,5.198497031265826,11.680742335561302,-0.16017382515809903,-0.49420862640449975
3783030051,Zebra Stock Pot 36 x 22 Vitalux (22 Lt) (171318) / Panci Masak Stainless Steel,5.0,5,1350000.0,1350000.0,0,0,Kona's Kitchen,4.93,939,100,1.25,5.352498288843258,15809,6,Zebra,0.0,Thailand,No Warranty,No Warranty,Stainless Steel,Jabodetabek,36cm,1,0,5,0,0.0,Stock Pot / Soup Pot,0.0,0.0,1.791759469228055,14.115615891155079,14.115615891155079,0.0,0.0,1.9459101490553132,0.0,9.668397930203518,6.84587987526405,0.0,-0.18952602142045794,-0.49420862640449975
12809351145,Panci Susu Maxim Neostone 16cm 18cm | Sauce Pan Kuah Tutup Kaca anti lengket ORIGINAL,4.9,39,138900.0,130000.0,83,48,Toko Elektronik Semarang,4.87,967,96,1.0,6.0,17900,84,Unknown,10920000.0,Unknown,No Warranty,No Warranty,Other,Java,Unknown,2,0,6,0,8900.0,Sauce Pan / Milk Pan,1.8196651165948878,6.407487401007919,3.6888794541139363,11.775297421715827,11.841516728140565,4.430816798843313,3.8918202981106265,4.442651256490317,16.206106619856122,9.792611856190192,6.875232087276577,9.093918908958932,-0.1531852070003945,0.6985169978020747
24937438089,Panci Set Reona isi 3 | Panci bunga stainless | Panci isi 3,5.0,5,94950.0,94950.0,0,0,Sophia collection_,4.71,566,83,3.32,5.300479123887748,26038,6,Unknown,0.0,Indonesia,No Warranty,No Warranty,Other,Kalimantan,Unknown,1,0,2,0,0.0,Other Cookware,0.0,0.0,1.791759469228055,11.461116248043846,11.461116248043846,0.0,0.0,1.9459101490553132,0.0,10.167350693127355,6.340359303727752,0.0,-0.18952602142045794,-0.49420862640449975
3792558797,Samono 1.2L Panci Elektrik Listrik Multicooker Kukusan Serbaguna Lowertage 2 Tingkat Panas Stainless Steel Food Grade  SW-DG01,4.86,329,400000.0,198900.0,29,25,Samono Official Shop,4.86,255,100,0.5,2.4166666666666665,338700,661,Unknown,131472900.0,China,Long Term,No Warranty,Other,Jabodetabek,Unknown,0,0,10,1,201100.0,Steamer / Dandang,4.8465288008484375,50.275000000000006,5.799092654460526,12.200562492481511,12.899222326086994,3.4011973816621555,3.258096538021482,6.495265555937008,18.69431131229988,12.732872991266813,5.545177444479562,12.211562548398803,0.11564363813263875,2.682518254003146
7785115784,Panci susu stainless steel,4.87,55,39400.0,36248.0,296,283,Jurangan Jaya,4.85,254,95,0.5,5.0,6100,170,Unknown,6162160.0,Unknown,No Warranty,No Warranty,Other,Jabodetabek,18cm,3,0,7,0,3152.0,Stock Pot / Soup Pot,2.4375334284964456,8.0,4.02535169073515,10.498167073695418,10.5815464756746,5.6937321388027,5.648974238161206,5.14166355650266,15.63393808567798,8.716207971151853,5.541263545158426,8.056109659545061,-0.11311712956288869,1.1035076530987407
21876332010,Panci Teplon Tebal Anti Lengket//Panci gionee/Cookware Set 13 Pcs,3.8,90,134100.0,134100.0,0,0,ARJUNO STORE 99,4.48,782,90,3.03,6.1300479123887746,2206,107,Other,0.0,Unknown,Long Term,Supplier Warranty,Non-Stick Coated,Jabodetabek,22cm,1,0,4,0,0.0,Other Cookware,0.0,0.0,4.51085950651685,11.806348526363516,11.806348526363516,0.0,0.0,4.68213122712422,0.0,7.699389406256737,6.663132695990803,0.0,-0.1424693258252476,-0.49420862640449975
18190644554,Advance Panci Listrik Multifungsi C 350 Warmer Steamer 1.8 Liter,3.0,1,185000.0,149000.0,49,1,Oktastore,4.77,690,95,1.0,7.0,26500,1,Unknown,149000.0,Indonesia,Long Term,Manufacturer Warranty,Other,Jabodetabek,Unknown,0,0,8,0,36000.0,Steamer / Dandang,0.02999900003999838,19.45945945945946,0.6931471805599453,11.91170829631447,12.128116509451258,3.912023005428146,0.6931471805599453,0.6931471805599453,11.91170829631447,10.184937747111391,6.53813982376767,10.491301994830229,-0.19185556080635943,-0.47454535115568053
27423351250,Panci Stainless Steel Tivoli 24cm StockPot Stainless 18/10 Premium,5.0,5,899000.0,452000.0,0,0,erhamode,4.9,277,97,0.57,8.878850102669405,4568,6,Other,0.0,Amerika,No Warranty,No Warranty,Stainless Steel,Java,Unknown,2,0,4,0,447000.0,Other Cookware,0.0,49.72191323692992,1.791759469228055,13.021439671201302,13.70903942580019,0.0,0.0,1.9459101490553132,0.0,8.427049641563272,5.627621113690637,13.010316110729669,-0.18952602142045794,-0.49420862640449975
19593043369,Panci Wajan Penggorengan cetakan Telur Pancake 3 & 4 Lubang Non Stick Wajan Teflon Telur Anti Lengket.,4.8,540,58239.0,58239.0,0,0,Rumahome Official store,4.74,151,98,3.38,5.626283367556468,131934,668,Unknown,0.0,China,No Warranty,No Warranty,Aluminium,Jabodetabek,Unknown,2,0,5,0,0.0,Frying Pan / Wok,0.0,0.0,6.293419278846481,10.972327682870567,10.972327682870567,0.0,0.0,6.505784060128229,0.0,11.79006465604545,5.0238805208462765,0.0,0.11890499327290086,-0.49420862640449975
41214327371,Panci Susu Panci Masak Sup Saucepan Marble Granite Anti Lengket Warna Cream Stainless Steel Kitchenware,0.0,53,78859.0,78859.0,0,0,CasaClick,4.81,565,100,0.13,0.9281314168377824,595,67,Unknown,0.0,Unknown,No Warranty,No Warranty,Other,Jabodetabek,Unknown,3,1,6,0,0.0,Sauce Pan / Milk Pan,0.0,0.0,3.9889840465642745,11.275429407431618,11.275429407431618,0.0,0.0,4.219507705176107,0.0,6.39024066706535,6.338594078203183,0.0,-0.16110564091245963,-0.49420862640449975
44404498612,[LENYSHOP] Panci mini Stainless Serbaguna - Panci Siram Minyak dan Saus Gagang Kayu,4.9,257,39000.0,19500.0,0,0,Leny Online Shop,4.81,719,87,1.48,7.485284052019165,72625,318,Unknown,0.0,Lainnya,No Warranty,No Warranty,Stainless Steel,Java,Unknown,1,0,9,0,19500.0,Other Cookware,0.0,50.0,5.552959584921617,9.87822102528824,10.571342565808699,0.0,0.0,5.765191102784844,0.0,11.193078263422583,6.579251212010101,9.87822102528824,-0.044162763740204246,-0.49420862640449975
29269190025,SUPRA Panci fry pan stainless 24cm + steamer + tutup kaca viliron professional series SUS 304 / paket hemat wajan masak penggorengan tumis kukus wooden handle,4.9,257,619000.0,619000.0,0,0,WB Houseware,4.89,1956,90,1.9,5.776865160848733,141180,294,Supra,0.0,Unknown,No Warranty,No Warranty,Stainless Steel,Jabodetabek,24cm,4,0,7,0,0.0,Frying Pan / Wok,0.0,0.0,5.552959584921617,13.335862167174314,13.335862167174314,0.0,0.0,5.68697535633982,0.0,11.857798034080632,7.579167967396076,0.0,-0.055344552792531455,-0.49420862640449975
27602230358,Rice Cooker Alat Bantu Dapur Penanak Nasi MiNi Kapasitas 1.2 L HRRC03 Kapasitas bawaan Penanak Nasi Portabel untuk 1 ~ 3 Orang panci listrik,4.5,5,399900.0,222000.0,0,0,Atcn.store,4.6,81,100,0.15,1.8699520876112252,5972,6,Unknown,0.0,Unknown,No Warranty,No Warranty,Other,Jabodetabek,Unknown,2,0,9,0,177900.0,Other Cookware,0.0,44.4861215303826,1.791759469228055,12.310437165348775,12.89897229545694,0.0,0.0,1.9459101490553132,0.0,8.695004592732307,4.406719247264253,12.088982494773598,-0.18952602142045794,-0.49420862640449975
17870883075,Panci HD-3116 / HD-3118 / HD-3126 / Teflon Magic Com/ Innerpot / Magic Com PHILIPS ORIGINAL,5.0,5,225000.0,225000.0,0,0,sap.electronic,4.82,83,94,2.02,4.2819986310746065,2810,6,Philips,0.0,Indonesia,No Warranty,No Warranty,Other,Java,Unknown,4,0,6,0,0.0,Frying Pan / Wok,0.0,0.0,1.791759469228055,12.323860125621126,12.323860125621126,0.0,0.0,1.9459101490553132,0.0,7.941295570906532,4.430816798843313,0.0,-0.18952602142045794,-0.49420862640449975
29587071705,Bolde Super Pan 5 Pcs Set Panci Anti Lengket dengan Black Granite Clothing - Blackpink Series,0.0,53,350000.0,350000.0,0,0,OneGallery,4.94,876,86,0.6,8.555783709787816,6673,64,Bolde,0.0,Unknown,No Warranty,No Warranty,Other,Sumatra,Unknown,1,0,1,0,0.0,Other Cookware,0.0,0.0,3.9889840465642745,12.765691290604371,12.765691290604371,0.0,0.0,4.174387269895637,0.0,8.80597465931132,6.776506992372183,0.0,-0.16250336454400052,-0.49420862640449975
28084194728,Super Stain Steel - Supra Panci Stockpot & Steamer/Dandang/Kukusan 8/12/16/20 Qt Stainless Steel,5.0,5,840999.0,840999.0,0,0,Super Stain Steel,4.68,241,100,0.01,0.9253935660506504,59,6,King Balance,0.0,Indonesia,No Warranty,No Warranty,Stainless Steel,Jabodetabek,Unknown,5,1,7,0,0.0,Steamer / Dandang,0.0,0.0,1.791759469228055,13.642346938955086,13.642346938955086,0.0,0.0,1.9459101490553132,0.0,4.0943445622221,5.488937726156687,0.0,-0.18952602142045794,-0.49420862640449975
28180102113,Panci Korean Ramen Stainless Steel 18/20/22cm - Wajan Emas Multifungsi untuk Masak Noodle Soup & MPASI,4.8,540,70000.0,28900.0,0,0,Home Time,4.76,445,100,0.03,1.4017796030116358,1448,677,Unknown,0.0,Unknown,No Warranty,No Warranty,Other,Jabodetabek,Unknown,3,1,9,0,41100.0,Frying Pan / Wok,0.0,58.71428571428572,6.293419278846481,10.27163147557801,11.156264806643742,0.0,0.0,6.519147287940395,0.0,7.278628942320682,6.100318952020064,10.623787731088578,0.12309816416752356,-0.49420862640449975
3832336777,Panci Kukus WARNA 2 Susun Serbaguna Steamer Pot Stainless stell 28cm,4.8,540,100000.0,70000.0,0,0,pelangi15 accesories,4.67,573,97,0.87,10.001368925393566,102994,616,Unknown,0.0,China,No Warranty,No Warranty,Stainless Steel,Jabodetabek,28cm,2,0,6,0,30000.0,Steamer / Dandang,0.0,30.0,6.293419278846481,11.156264806643742,11.51293546492023,0.0,0.0,6.424869023905388,0.0,11.54243572234417,6.352629396319567,10.308985993422082,0.09467778365952524,-0.49420862640449975
7669910325,SUBRON Panci Sup 24cm Stainless TEBAL  Soup Pot tutup Kaca,4.83,136,144900.0,137655.0,95,338,Subron Official Shop,4.86,647,91,1.0,3.0,95200,228,Unknown,31385340.0,Unknown,No Warranty,No Warranty,Other,Java,Unknown,2,0,10,0,7245.0,Stock Pot / Soup Pot,4.232978515893734,5.0,4.919980925828125,11.832513098432994,11.88380602959621,4.564348191467836,5.82600010738045,5.43372200355424,17.261851494737673,11.46374572492597,6.473890696352274,8.888204871455022,-0.08609447268643128,2.280357911459392
5672530281,Cypruz Panci Susu Sauce Pan Keramik Marble 16cm dan 18cm Saucepan Mpasi Aman Anti Lengket Tutup Kaca,4.75,4,109350.0,71078.0,106,164,Vio Houseware Collection,4.85,172,82,0.5,5.0,5100,8,Unknown,568624.0,Unknown,No Warranty,No Warranty,Other,Jabodetabek,Unknown,5,0,8,1,38272.0,Sauce Pan / Milk Pan,0.18989873147802697,34.99954275262917,1.6094379124341003,11.171547213514586,11.602318171010516,4.672828834461906,5.10594547390058,2.1972245773362196,13.250976444872306,8.537191877922927,5.153291594497779,10.552499965731496,-0.18859420566609733,-0.36973677662699406
8216061123,SN 0212 sauce pan panci 18cm anti lengket cypruz,5.0,34,200000.0,190000.0,5,89,AlatDapurku_id,4.94,360,79,1.0,2.6666666666666665,8100,47,Unknown,8930000.0,Unknown,No Warranty,No Warranty,Other,Java,Unknown,0,0,4,0,10000.0,Other Cookware,1.6373869740435267,5.0,3.5553480614894135,12.154784614286667,12.206077645517674,1.791759469228055,4.499809670330265,3.871201010907891,16.00492706483476,8.999742789830492,5.8888779583328805,9.210440366976517,-0.17042379845606562,0.5790401724394941
25413543778,Panci set wajan penggorengan spatula 13 in 1,3.0,2,164999.0,164999.0,0,0,Dk Store Takalar,4.72,355,92,1.43,9.47296372347707,1257,3,Unknown,0.0,Unknown,No Warranty,No Warranty,Other,Unknown,Unknown,2,1,1,0,0.0,Frying Pan / Wok,0.0,0.0,1.0986122886681098,12.013700752882718,12.013700752882718,0.0,0.0,1.3862943611198906,0.0,7.1372784372603855,5.87493073085203,0.0,-0.19092374505199883,-0.49420862640449975
14699807438,"JSS - Panci Labu Panci Sop Set Panci Rebus Stainless Steel Tebal 16, 18, 20 cm Pumpkin Soup Bahan Berkuallitas",4.5,5,110000.0,110000.0,0,0,jakartastainlesssteel,4.71,823,85,1.89,5.691991786447638,11064,6,Unknown,0.0,Unknown,No Warranty,No Warranty,Stainless Steel,Jabodetabek,Unknown,7,1,9,0,0.0,Stock Pot / Soup Pot,0.0,0.0,1.791759469228055,11.608244735642321,11.608244735642321,0.0,0.0,1.9459101490553132,0.0,9.31154225248515,6.714170529909472,0.0,-0.18952602142045794,-0.49420862640449975
15163877024,"Panci Teflon MagicCom COSMOS 1,8L untuk CRJ 3306,3301, dll ORIGINAL",4.8,540,130000.0,130000.0,0,0,ALADINOLSTORE,4.84,136,73,1.77,7.720739219712525,166,669,Cosmos,0.0,Unknown,No Warranty,No Warranty,Other,Java,Unknown,2,0,5,0,0.0,Frying Pan / Wok,0.0,0.0,6.293419278846481,11.775297421715827,11.775297421715827,0.0,0.0,6.507277712385012,0.0,5.117993812416755,4.919980925828125,0.0,0.11937090115008116,-0.49420862640449975
16996616503,GSM Panci Set 5 pcs Tutup Kaca Free Kukusan / Panci Streamer 5 Susun Stainless Tebal,4.5,5,210000.0,155000.0,0,0,Gudangserbamurah,4.68,395,88,2.47,2.455852156057495,23702,6,Unknown,0.0,Indonesia,No Warranty,No Warranty,Stainless Steel,Jabodetabek,Unknown,1,0,4,0,55000.0,Stock Pot / Soup Pot,0.0,26.190476190476193,1.791759469228055,11.951186847493476,12.25486757159303,0.0,0.0,1.9459101490553132,0.0,10.073356901390843,5.981414211254481,10.915106645867503,-0.18952602142045794,-0.49420862640449975
27518846693,Casserole Pan Stock Pot Panci Anti Lengket Mini Forged Panci 12/14 CM (Pink Anti Lengket & Tebal),4.5,5,136000.0,136000.0,0,0,meow_toko,4.87,108,97,0.5,1.4401095140314852,204,6,Fenyueer,0.0,Unknown,No Warranty,No Warranty,Aluminium,Jabodetabek,"12cm, 14cm",2,0,9,0,0.0,Stock Pot / Soup Pot,0.0,0.0,1.791759469228055,11.820417517632333,11.820417517632333,0.0,0.0,1.9459101490553132,0.0,5.3230099791384085,4.6913478822291435,0.0,-0.18952602142045794,-0.49420862640449975
25560720208,PANCI PRESTO 8 LITER MERK HC / PANCI PRESTO 8LTR/STEAMER HC PANCI 8 LITER/4 LITER BERKUALITAS PROMO,0.0,53,458455.0,458455.0,0,0,PENYU MARKET,4.47,469,46,3.12,3.326488706365503,276,66,HC,0.0,China,Long Term,Supplier Warranty,Stainless Steel,Jabodetabek,Unknown,2,0,5,0,0.0,Steamer / Dandang,0.0,0.0,3.9889840465642745,13.035619600970113,13.035619600970113,0.0,0.0,4.204692619390966,0.0,5.6240175061873385,6.152732694704104,0.0,-0.16157154878963992,-0.49420862640449975
307566528,Maxim New Commercial Panci Teflon Anti Lengket 22cm / 4L Dutch Oven + Tutup Kaca,5.0,3,845000.0,464750.0,16,84,Maxim Official Store,4.84,343,100,1.0,6.0,192500,7,Unknown,3253250.0,Indonesia,No Warranty,No Warranty,Non-Stick Coated,Jabodetabek,22cm,0,0,10,0,380250.0,Stock Pot / Soup Pot,0.1499550161941007,45.0,1.3862943611198906,13.049257057275835,13.647093089770562,2.833213344056216,4.442651256490317,2.0794415416798357,14.99516536202388,12.167856627501678,5.840641657373398,12.848586839966865,-0.18906011354327765,-0.3959184582510844
23347974683,Ready Stock Advance Panci Listrik/Rice Cooker /Magic Com/Penanak Nasi 1.8L 600W C-350 Low Watt Garansi Resmi Advance 1 Tahun,5.0,2,269000.0,135900.0,495,10,NIJOO & DIGITAL,4.7,121,100,0.5,2.5833333333333335,51700,4,Unknown,543600.0,Indonesia,Long Term,Manufacturer Warranty,Other,Jabodetabek,Unknown,0,0,8,1,133100.0,Other Cookware,0.09998666879965465,49.479553903345725,1.0986122886681098,11.819681958463892,12.502470376049185,6.206575926724928,2.3978952727983707,1.6094379124341003,13.205970800845366,10.853232402669228,4.804021044733257,11.798863517502989,-0.19045783717481854,-0.42867092890795855
23104874326,Panci set kingko panci stainless panci susun isi 5pcs plus steamer,4.3,22,134990.0,134990.0,0,0,Perabotan Qiana,4.42,579,29,4.72,6.940451745379876,41212,24,Unknown,0.0,Unknown,No Warranty,No Warranty,Other,Sumatra,Unknown,1,0,4,0,0.0,Stock Pot / Soup Pot,0.0,0.0,3.1354942159291497,11.812963388531578,11.812963388531578,0.0,0.0,3.2188758248682006,0.0,10.626509019547823,6.363028103540465,0.0,-0.18113967963121252,-0.49420862640449975
9511054867,Panci Langseng Dandang Kukus 3 Susun 40 cm Global Eagle Jawa Maspion free bubble wrap + fragile tape + kardus,5.0,5,397753.0,397753.0,0,0,Dua Gelas Store,4.78,296,96,1.44,5.305954825462012,2933,6,Unknown,0.0,Unknown,No Warranty,No Warranty,Aluminium,Jabodetabek,Unknown,2,1,8,0,0.0,Stock Pot / Soup Pot,0.0,0.0,1.791759469228055,12.893589002717663,12.893589002717663,0.0,0.0,1.9459101490553132,0.0,7.984121958702927,5.6937321388027,0.0,-0.18952602142045794,-0.49420862640449975
19009455546,cypruz marble panci 24 cm + lid kaca PI-0736 panci anti lengket panci marble panci keramik,5.0,3,504000.0,378000.0,6,4,Cypruz Surabaya,4.93,130,100,1.0,1.3333333333333333,515,9,Unknown,3402000.0,Import,Long Term,Manufacturer Warranty,Non-Stick Coated,Java,24cm,0,0,8,1,126000.0,Other Cookware,0.1499550161941007,25.0,1.3862943611198906,12.84265212010087,13.130333531178522,1.9459101490553132,1.6094379124341003,2.302585092994046,15.03987434588264,6.246106765481563,4.875197323201151,11.744045122410057,-0.18812829778891704,-0.3959184582510844
29918139347,Panci 2Set isi 4pcs Paket Hemat Stainless Steel Anti Karat Soup Pot Panci Sup Panci Susu EUROPA,5.0,5,485000.0,248000.0,0,0,Europa Cookware Official,4.91,76,100,0.94,3.7152635181382614,5546,6,Europa,0.0,Unknown,No Warranty,No Warranty,Stainless Steel,Jabodetabek,Unknown,6,0,9,0,237000.0,Sauce Pan / Milk Pan,0.0,48.865979381443296,1.791759469228055,12.421188057397055,13.091906231773164,0.0,0.0,1.9459101490553132,0.0,8.621012520055235,4.343805421853684,12.37581963951765,-0.18952602142045794,-0.49420862640449975
21981177472,Hongzhuo Panci Set Wajan Penggorengan 8Pcs 1 Set Frypan Saucepan Anti Lengket,4.0,2,650000.0,456000.0,247,33,Hongzhuo Official Shop,4.7,490,100,0.5,3.0,809300,4,Unknown,1824000.0,Unknown,No Warranty,No Warranty,Other,Jabodetabek,Unknown,3,0,10,0,194000.0,Frying Pan / Wok,0.07998933503972372,29.846153846153843,1.0986122886681098,13.030250281476574,13.384729180332174,5.5134287461649825,3.5263605246161616,1.6094379124341003,14.416542997861878,13.603926191118765,6.19644412779452,12.175618592671356,-0.19045783717481854,-0.4417784684072668
28976044777,Steincoowkare Stein Frypan Saucepan Steamer 4in1 - Ceramic Cooking Junior Baby Pan Set Panci MPASI,0.0,53,379000.0,379000.0,0,0,Mito Group,4.82,230,92,0.8,5.007529089664613,679,62,Stein Cookware,0.0,Unknown,No Warranty,No Warranty,Ceramic / Stoneware,Jabodetabek,Unknown,3,0,5,0,0.0,Sauce Pan / Milk Pan,0.0,0.0,3.9889840465642745,12.84529412258351,12.84529412258351,0.0,0.0,4.143134726391533,0.0,6.522092798170152,5.442417710521793,0.0,-0.16343518029836113,-0.49420862640449975
5454560103,Panci Bima Steamer 20cm 24cm Panci  Kukus Tim 2 Tingkat Susun B2007020ss B2007024ss,5.0,5,492000.0,492000.0,0,0,Home Kitchen Pro,4.9,301,89,0.31,9.74674880219028,7107,6,Bima,0.0,Indonesia,No Warranty,No Warranty,Stainless Steel,Jabodetabek,Unknown,5,1,4,0,0.0,Steamer / Dandang,0.0,0.0,1.791759469228055,13.106236027992704,13.106236027992704,0.0,0.0,1.9459101490553132,0.0,8.868976189274543,5.71042701737487,0.0,-0.18952602142045794,-0.49420862640449975
18488744037,(HE) Home Essential Glass Pot / Panci Masak Kaca Tahan Panas Stewing Soup Pot Borosilicate Glass / Tutup Beruang,4.7,335,160000.0,160000.0,0,0,Home Essentialss,4.75,178,100,0.02,6.9048596851471595,83139,385,Unknown,0.0,Unknown,No Warranty,No Warranty,Other,Jabodetabek,Unknown,5,1,9,0,0.0,Stock Pot / Soup Pot,0.0,0.0,5.817111159963204,11.982935344196433,11.982935344196433,0.0,0.0,5.955837369464831,0.0,11.328281212806628,5.187385805840755,0.0,-0.012946935969124128,-0.49420862640449975
23237769301,Panci Teflon Anti Lengket Kecil Mini 16cm - Dapur Karya Mdn,5.0,1,60000.0,45999.0,0,5,DapurKaryaMdn,4.75,581,76,1.0,4.0,11600,6,Unknown,275994.0,Unknown,No Warranty,No Warranty,Other,Unknown,Unknown,0,0,8,0,14001.0,Frying Pan / Wok,0.049998333399997305,23.335,0.6931471805599453,10.736396675471232,11.002116507732017,0.0,1.791759469228055,1.9459101490553132,12.528138028593162,9.358846580275406,6.366470447731438,9.546955455537143,-0.18952602142045794,-0.461436500989801
23114333161,PANCI PRESTO KIRIN 8 LITER KPC-080 - PRESSURE COOKER INDUKSI,4.9,257,389000.0,389000.0,0,0,Bakul Panci,4.78,773,90,1.4,9.242984257357977,68127,300,Kirin,0.0,Unknown,No Warranty,No Warranty,Other,Java,Unknown,3,0,6,0,0.0,Other Cookware,0.0,0.0,5.552959584921617,12.871337193291367,12.871337193291367,0.0,0.0,5.707110264748875,0.0,11.129143567693205,6.651571873589727,0.0,-0.05254910552944965,-0.49420862640449975
26552995317,"Panci Miyako MCM-606  PSG-607 MCM-609 Panci Miyako 0,6 liter Original",4.8,540,51000.0,51000.0,0,0,Bintang Baru shop,4.85,1129,99,0.28,5.5249828884325805,10891,617,MIYAKO,0.0,Unknown,No Warranty,No Warranty,Other,Sumatra,Unknown,1,0,2,0,0.0,Other Cookware,0.0,0.0,6.293419278846481,10.839600519357369,10.839600519357369,0.0,0.0,6.42648845745769,0.0,9.295783853793651,7.029972911706386,0.0,0.09514369153670554,-0.49420862640449975
20555482317,IDEALIFE - Pressure Cooker - Panci Presto (4.2Litre) IL-704a,4.5,5,675000.0,675000.0,0,0,IdealifeOutlet,4.84,256,42,3.13,5.971252566735113,20773,6,Idealife,0.0,Unknown,Long Term,Supplier Warranty,Other,Jabodetabek,Unknown,2,0,9,0,0.0,Other Cookware,0.0,0.0,1.791759469228055,13.42246945133505,13.42246945133505,0.0,0.0,1.9459101490553132,0.0,9.941457483787756,5.54907608489522,0.0,-0.18952602142045794,-0.49420862640449975
24286231404,Cookware Panci Set 13 in 1 Paket Peralatan Masak Isi 13,5.0,5,110000.0,98000.0,0,0,Bahock Store,4.82,49,100,2.45,4.832306639288158,20,6,Unknown,0.0,Unknown,No Warranty,No Warranty,Other,Sumatra,Unknown,1,0,9,0,12000.0,Other Cookware,0.0,10.909090909090908,1.791759469228055,11.49273296168228,11.608244735642321,0.0,0.0,1.9459101490553132,0.0,3.044522437723423,3.912023005428146,9.392745258631441,-0.18952602142045794,-0.49420862640449975
24628668525,Panci Kukus 3 Susun 32 & 34cm Steam Pot Steamer Siomay Dimsum Bapau Multifungsi Stainless Tebal,4.9,257,655000.0,655000.0,0,0,BondStore,4.81,160,89,1.51,3.898699520876112,6168,302,SUBRON STANLESS STEEL,0.0,Unknown,No Warranty,No Warranty,Stainless Steel,Jabodetabek,Unknown,4,0,7,0,0.0,Steamer / Dandang,0.0,0.0,5.552959584921617,13.39239204133378,13.39239204133378,0.0,0.0,5.713732805509369,0.0,8.72729202920964,5.081404364984463,0.0,-0.05161728977508905,-0.49420862640449975
29502313626,FUNNYCOOK Teflon White Marble Coating Non-Stick Omelette Pan 3/4 Lubang Tamago Egg Pan Panci Wajan Penggorengan Telur Sosis Waffle Pancake Anti Lengket Pembuat Sarapan Cetakan Telor Dadar,4.8,540,200000.0,103150.0,0,0,FunnyCook Official Store,4.79,546,100,0.02,1.9082819986310744,50198,606,FUNNYCOOK,0.0,Unknown,No Warranty,Supplier Warranty,Non-Stick Coated,Jabodetabek,Unknown,2,1,9,0,96850.0,Frying Pan / Wok,0.0,48.425000000000004,6.293419278846481,11.543949213071892,12.206077645517674,0.0,0.0,6.408528791059498,0.0,10.823750385162683,6.304448802421981,11.480928994027062,0.09001870488772223,-0.49420862640449975
21859281874,GM Bear Panci Set Keramik Anti Lengket 1819 - Luversa Panci Ceramic Set 3psc,5.0,2,2799900.0,499900.0,48,18,De Essential Official Store,4.65,524,100,0.5,4.0,81700,4,Unknown,1999600.0,Indonesia,No Warranty,No Warranty,Ceramic / Stoneware,Jabodetabek,Unknown,4,0,8,1,2300000.0,Other Cookware,0.09998666879965465,82.14579092110432,1.0986122886681098,13.12216535779974,14.845094617377496,3.8918202981106265,2.9444389791664403,1.6094379124341003,14.508458218621447,11.310821520675269,6.263398262591624,14.648420115681892,-0.19045783717481854,-0.42867092890795855
4076315515,SHENAR PANCI SET 13 PC COLOURFULL / PAKET COOKWARE SET 13 PC HANDLE ANTI BAKAR/ ANTI BAKAR,4.6,140,150000.0,150000.0,0,0,Myhomestuff168,4.71,422,97,1.55,6.967830253251198,44891,160,SHENAR,0.0,China,No Warranty,No Warranty,Other,Jabodetabek,22.0cm,7,0,9,0,0.0,Stock Pot / Soup Pot,0.0,0.0,4.948759890378168,11.918397239722838,11.918397239722838,0.0,0.0,5.081404364984463,0.0,10.712014884136147,6.0473721790462776,0.0,-0.1177762083346917,-0.49420862640449975
5937929973,COOKING SET NESTING COOKINGSET DS 308 ANTI LENGKET PANCI GUNUNG ALAT MASAK CAMPING,4.85,54,230000.0,185000.0,16,191,MATA EMPAT ADVENTURE,4.72,455,97,1.0,5.0,11500,91,Unknown,16835000.0,Unknown,No Warranty,No Warranty,Other,Unknown,Unknown,3,0,8,0,45000.0,Other Cookware,2.390991638375323,19.565217391304348,4.007333185232471,12.128116509451258,12.345838935721968,2.833213344056216,5.2574953720277815,4.5217885770490405,16.63897066997737,9.350189267092581,6.1224928095143865,10.714439990727769,-0.1499238518601324,1.0730011685991172
23938571187,CHANGHONG Panci Listrik 2L Kompor Listrik Pintar Kostan Asrama Kantor,4.89,9,500000.0,199999.0,95,108,Engera Official Store,4.86,30,99,1.0,0.5,622,15,Unknown,2999985.0,China,No Warranty,No Warranty,Other,Jabodetabek,Unknown,0,0,6,0,300001.0,Other Cookware,0.4389155674136129,60.00020000000001,2.302585092994046,12.206072645530174,13.122365377402328,4.564348191467836,4.6913478822291435,2.772588722239781,14.914118179954828,6.434546518787453,3.4339872044851463,12.611544420282783,-0.18533285052583523,-0.2065151165695622
